"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"68","Contador wins 4th Velo d'Or http://t.co/Zb9hYeiyWh",FALSE,0,NA,2014-10-29 15:15:08,FALSE,NA,"527478748363653120",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",0,FALSE,FALSE,NA,NA
"69","SA draw Turkey in Davis Cup http://t.co/A9j2xYDfMv",FALSE,0,NA,2014-10-29 15:15:07,FALSE,NA,"527478744903323648",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",0,FALSE,FALSE,NA,NA
"70","Germany v SA for 2024 Games? http://t.co/mL1EMfu8gk",FALSE,0,NA,2014-10-29 15:15:06,FALSE,NA,"527478740428005376",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",1,FALSE,FALSE,NA,NA
"71","De Jongh handed BaaBaas start http://t.co/QK7HsQmqwF",FALSE,0,NA,2014-10-29 13:45:10,FALSE,NA,"527456106562732032",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",2,FALSE,FALSE,NA,NA
"72","Drogba's character hailed http://t.co/NB4t90019s",FALSE,0,NA,2014-10-29 13:30:03,FALSE,NA,"527452305512484864",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",0,FALSE,FALSE,NA,NA
"73","Mhlongo, Mokoena upset with PSL http://t.co/PVc2prefEu",FALSE,0,NA,2014-10-29 13:30:03,FALSE,NA,"527452303226585088",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",0,FALSE,FALSE,NA,NA
"74","Keep up the great work @JohnDykesUK!",FALSE,0,"JohnDykesUK",2014-10-29 13:16:20,FALSE,"527448397058695168","527448853721939968","222749305","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sport24news",0,FALSE,FALSE,NA,NA
"75","Wawrinka wins at Paris Masters http://t.co/t4brt6wCqE",FALSE,0,NA,2014-10-29 13:15:05,FALSE,NA,"527448538238959616",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",0,FALSE,FALSE,NA,NA
"76","Mourinho: Drogba the Special One http://t.co/NB4t90019s",FALSE,0,NA,2014-10-29 13:15:04,FALSE,NA,"527448534854160384",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",1,FALSE,FALSE,NA,NA
"77","SAFA delay Bafana squad announcement http://t.co/bnHeRqyrjL",FALSE,1,NA,2014-10-29 13:15:04,FALSE,NA,"527448531293196288",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",1,FALSE,FALSE,NA,NA
"78","That's one way of doing it.  RT @Vine_Football: The cheek of it. http://t.co/3NP0MXphMD",FALSE,3,NA,2014-10-29 12:50:54,FALSE,NA,"527442451188178944",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Sport24news",4,FALSE,FALSE,NA,NA
"79","'Impossible' to shut Blatter up http://t.co/RAlGlVZGHf",FALSE,0,NA,2014-10-29 12:30:05,FALSE,NA,"527437212787679232",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",1,FALSE,FALSE,NA,NA
"80","Gold outlines Sharks' plans http://t.co/R3W9rD9bgv",FALSE,0,NA,2014-10-29 12:30:04,FALSE,NA,"527437209021202432",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",0,FALSE,FALSE,NA,NA
"81","Dark cloud over SA sport http://t.co/OcmcIYHb6i",FALSE,0,NA,2014-10-29 12:15:02,FALSE,NA,"527433423787683840",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",0,FALSE,FALSE,NA,NA
"82",".@DaleSteyn62 on #ProteaFire. Listen to what it means to him to be part of the Proteas team. http://t.co/0SizCXI8pX http://t.co/1MZDbU26r8",FALSE,2,NA,2014-10-29 11:43:52,FALSE,NA,"527425580472758274",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Sport24news",2,FALSE,FALSE,NA,NA
"83","Misbah seeks consistency http://t.co/VYYdXYKk2U",FALSE,0,NA,2014-10-29 11:30:07,FALSE,NA,"527422123758063616",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",0,FALSE,FALSE,NA,NA
"84","Thelo thanks loyal WP fans http://t.co/isGahpqwtC",FALSE,0,NA,2014-10-29 11:30:07,FALSE,NA,"527422120260038656",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",0,FALSE,FALSE,NA,NA
"85","Stade sign cover for Heinke http://t.co/zwjuBy5k0Q",FALSE,0,NA,2014-10-29 10:00:10,FALSE,NA,"527399486948376578",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",0,FALSE,FALSE,NA,NA
"86","Garcia, Reed to face off  http://t.co/wkzF4fh4Ce",FALSE,0,NA,2014-10-29 10:00:10,FALSE,NA,"527399483525832704",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",0,FALSE,FALSE,NA,NA
"87","Stormers want Senatla for S15 http://t.co/aXl5jwSm6n",FALSE,0,NA,2014-10-29 10:00:09,FALSE,NA,"527399479079870465",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",0,FALSE,FALSE,NA,NA
"88","Amla on road to ODI legend http://t.co/Zf2HMK2yRz",FALSE,0,NA,2014-10-29 10:00:08,FALSE,NA,"527399476793974784",NA,"<a href=""http://www.sport24.co.za"" rel=""nofollow"">Sport24Tweeter</a>","Sport24news",0,FALSE,FALSE,NA,NA
"89","Watch the @AllBlacks training in Chicago ahead of their one-off test match against the United States on Saturday. http://t.co/DGHWKmxjof",FALSE,0,NA,2014-10-29 09:55:49,FALSE,NA,"527398389856866304",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Sport24news",0,FALSE,FALSE,NA,NA
"90","@TelkomKnockout semi-final 2:

@PlatinumStarsFC v @Masandawana at the Royal Bafokeng Stadium on November 9. Kick-off at 15:00.",FALSE,0,"TelkomKnockout",2014-10-29 09:31:58,FALSE,NA,"527392388374081536","363599043","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sport24news",1,FALSE,FALSE,NA,NA
