"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"67","#OscarTrial Masipa: The degree of negligence in this matter, the sentence as suggested by Vergeer, Maringa, not appropriate.",FALSE,3,NA,2014-10-21 08:25:37,FALSE,NA,"524476588109619200",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MandyWiener",22,FALSE,FALSE,NA,NA
"68","#OscarTrial In Voster case, a potential intruder would have had room to escape. In this case, only small bathroom.",FALSE,4,NA,2014-10-21 08:24:46,FALSE,NA,"524476372228800512",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MandyWiener",13,FALSE,FALSE,NA,NA
"69","#OscarTrial In Voster matter, the aim was to scare away the intruder. In this case it was to shoot the intruder.",FALSE,1,NA,2014-10-21 08:24:21,FALSE,NA,"524476270420447233",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MandyWiener",18,FALSE,FALSE,NA,NA
"70","#OscarTrial In Voster case, only one shot was fired and at an angle. In this case, four shots fired directly at the door.",FALSE,2,NA,2014-10-21 08:23:55,FALSE,NA,"524476159606943744",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MandyWiener",11,FALSE,FALSE,NA,NA
"71","#OscarTrial In Voster case, accused did not know there was someone behind the door. In this case, he did know someone was there.",FALSE,4,NA,2014-10-21 08:23:32,FALSE,NA,"524476064131997696",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MandyWiener",18,FALSE,FALSE,NA,NA
"72","#OscarTrial Masipa says facts in Voster are 'dissimilar' to those in this case. Number of important distinguishing features.",FALSE,5,NA,2014-10-21 08:22:59,FALSE,NA,"524475923509571584",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MandyWiener",5,FALSE,FALSE,NA,NA
"73","#OscarTrial Unfortunately not wise for Masipa to read out another sentence when people are so anxiously waiting for this one...",FALSE,18,NA,2014-10-21 08:22:19,FALSE,NA,"524475755582197760",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MandyWiener",42,FALSE,FALSE,NA,NA
"74","#OscarTrial Masipa is summarising the sentence in the Voster case - not Oscar's sentence.",FALSE,5,NA,2014-10-21 08:20:54,FALSE,NA,"524475399498383360",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MandyWiener",27,FALSE,FALSE,NA,NA
"75","#OscarTrial Oscar Pistorius has barely moved during the reading of the sentence. Staring directly ahead listening to Judge Masipa.",FALSE,7,NA,2014-10-21 08:19:00,FALSE,NA,"524474921771364352",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MandyWiener",22,FALSE,FALSE,NA,NA
"76","#OscarTrial Quotes from Voster sentence: The court should strive for balance, interests of society, accused and seriousness.'",FALSE,3,NA,2014-10-21 08:18:13,FALSE,NA,"524474725461143553",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MandyWiener",18,FALSE,FALSE,NA,NA
"77","#OscarTrial Masipa spending considerable time on the Voster case and the remorse of the accused in that matter.",FALSE,2,NA,2014-10-21 08:17:34,FALSE,NA,"524474562025914368",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MandyWiener",14,FALSE,FALSE,NA,NA
